,Tick,Side,Out_time,Staking_reward,Price,ETH_amount,Uni_val,B&H,reallowcation fee,Hedge_pnl,Total_val,Total_pnl,alpha,beta,sharp ratio
11,195309.0,0,2021-09-13 22:18:00,22243.535937418535,3143.839148032196,80.76449518609918,526416.6410155381,493386.2795959666,2985.933109422387,12457.673566411553,529637.3427433101,29637.342743310146,0.05,0.05,-0.00034240063745222954
12,195788.0,1,2021-09-14 08:15:00,3978.6414338426703,3306.3411718754555,85.1006362455181,536749.3570132988,506467.01415770466,3239.860111422422,-13829.025620245728,526141.0331208251,26141.033120825072,0.05,0.05,-0.00034240063745222954
13,195284.0,1,2021-09-15 23:15:00,6008.904999274686,3484.552285793273,83.36960843559143,549807.7047177771,520812.26489352994,3507.4737269713455,-14857.390786199008,524341.9900391044,24341.990039104363,0.05,0.05,-0.00034240063745222954
14,194759.0,0,2021-09-19 20:14:00,15715.984669990852,3320.588336019692,83.32141446773042,545416.1271089034,507613.8513971474,3762.4949111776577,13661.70821685065,533612.1206470813,33612.12064708129,0.05,0.05,-0.00034240063745222954
15,195241.0,0,2021-09-20 15:33:00,3844.5904293949434,3156.12344531503,87.0552849282818,527909.9383884344,494375.114246969,4004.885191777852,14317.537920993087,530423.4698476054,30423.469847605447,0.05,0.05,-0.00034240063745222954
16,195749.0,0,2021-09-20 20:26:00,5298.029347429776,2994.4097884712355,83.47074677937809,512422.0699941271,481357.8399376841,4234.8558635324425,13498.359701175616,528433.9611544737,28433.961154473713,0.05,0.05,-0.00034240063745222954
17,196275.0,0,2021-09-21 08:22:00,10289.909411726514,2852.368142277056,88.20503898083092,503749.1411469746,469924.0803657387,4453.91773685932,12528.788939458998,532289.8212467802,32289.821246780222,0.05,0.05,-0.00034240063745222954
18,196761.0,1,2021-09-21 10:02:00,3327.4401398022956,3004.3071676066324,92.12086952110232,513510.85185768694,482154.53764190397,4684.648527331509,-13996.755127549373,528054.7768299432,28054.776829943177,0.05,0.05,-0.00034240063745222954
19,196242.0,0,2021-09-22 04:14:00,7213.2435234041095,2856.3640543698,87.4478080590188,501228.9770062114,470245.7346084431,4904.01728670711,12937.300969988188,528710.2029484559,28710.20294845593,0.05,0.05,-0.00034240063745222954
20,196747.0,0,2021-09-22 04:53:00,2907.584375846446,2701.0816426710508,94.0239748008895,481945.55502481636,457746.1486863806,5111.460356864246,14600.269564584569,524027.0505316454,24027.050531645422,0.05,0.05,-0.00034240063745222954
21,197306.0,1,2021-09-22 05:43:00,4731.852963446194,2848.662658049797,93.98824525451053,492963.1497808511,469625.8043538274,5330.237649002471,-13870.880668327278,521173.7646193529,21173.764619352878,0.05,0.05,-0.00034240063745222954
22,196774.0,1,2021-09-22 23:56:00,8520.009624067718,3001.3045121472355,87.19538002146732,507718.6973693438,481912.8364118774,5560.7378355353785,-13309.664475207534,522619.647732638,22619.647732637997,0.05,0.05,-0.00034240063745222954
23,196252.0,1,2021-09-23 11:13:00,3691.358603034497,3177.657139664896,88.18544607782825,518300.38028492185,496108.48675066093,5804.781903861643,-15551.735124641978,517649.5955235741,17649.5955235741,0.05,0.05,-0.00034240063745222954
24,195681.0,0,2021-09-24 17:04:00,5438.829992161884,3031.769754992971,85.0792745932721,505202.6637400741,484365.1612851253,6037.6218210451025,12411.992860197044,516963.87183892337,16963.87183892337,0.05,0.05,-0.00034240063745222954
25,196151.0,0,2021-09-24 17:27:00,1252.4350978720317,2887.667149391009,85.20467750091527,487799.69396231294,472765.5030842391,6259.394658118332,12278.216037356744,511839.118098519,11839.118098518986,0.05,0.05,-0.00034240063745222954
26,196638.0,0,2021-09-24 19:18:00,3226.2286262308835,2746.566170683487,87.59213564995137,472199.5064642749,461407.46331819403,6470.330940026824,12359.336067290149,508598.2666677711,8598.266667771095,0.05,0.05,-0.00034240063745222954
27,197139.0,1,2021-09-24 22:08:00,3200.7357388864775,2895.184476409914,87.45951371953593,481492.6927109445,473370.6165285056,6692.681107815105,-12998.08474865463,504893.3681657861,4893.368165786087,0.05,0.05,-0.00034240063745222954
28,196612.0,0.5,2021-09-26 07:48:00,8717.885441879376,2936.000060806177,86.69564442587,493051.812593571,476656.1006895195,6918.165912485019,-3538.5333918524784,512913.9546565601,12913.95465656009,0.05,0.05,-0.00034240063745222954
